DataTypeVer2.0,Time,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,DigitalData,DigitalData,DigitalData,DigitalData,Time,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate
NumberOfData,,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
PreTriggerData,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
SamplingTime[ms],,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
DataLabel,,Fx12(FP1),Fx34(FP1),Fy14(FP1),Fy23(FP1),Fz1(FP1),Fz2(FP1),Fz3(FP1),Fz4(FP1),Fx12(FP2),Fx34(FP2),Fy14(FP2),Fy23(FP2),Fz1(FP2),Fz2(FP2),Fz3(FP2),Fz4(FP2),ch17,01,02,03,04,,FX[1],FY[1],FZ[1],AX[1],AY[1],TZ[1],FX[2],FY[2],FZ[2],AX[2],AY[2],TZ[2]
DataUnit,sec,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V,-,-,-,-,sec,N,N,N,cm,cm,Nm,N,N,N,cm,cm,Nm
,5.815,4.7323e-2,0.25858,-0.21693,-3.4674e-2,-0.02424,5.2658e-2,-8.1913e-2,-0.5901,-0.58854,0.75611,-0.83247,1.21453,-0.36633,0.44707,-1.06074,0.34593,-0.10004,1.00000,0.0,0.0,0.0,5.815,0.30591,-0.2516,-0.6436,0,0,3.5668e-2,0.16757,0.38205,-0.63406,0,0,2.3291e-2
,5.816,-0.41745,0.21633,-0.17464,4.9897e-2,5.9344e-2,0.63774,0.75392,-5.016e-3,-0.75123,0.63409,-0.87269,0.97323,-0.62131,0.70206,-0.46577,0.43093,-0.10101,1.00000,0.0,0.0,0.0,5.816,-0.20112,-0.12474,1.44599,-18.5597,-0.71946,0.15297,-0.11714,0.10054,4.5896e-2,-87.5673,29.7798,0.10871
,5.817,-0.4597,-0.24844,-0.47064,-0.2461,-0.60933,5.2658e-2,0.16884,7.8568e-2,-0.54787,0.79679,-0.95312,0.97323,-0.53632,0.53207,-1.06074,0.26093,-0.10101,1.00000,0.0,0.0,0.0,5.817,-0.70815,-0.71674,-0.30926,0,0,2.6788e-2,0.24892,2.0108e-2,-0.80405,0,0,3.7768e-2
,5.818,-3.7182e-2,-7.9435e-2,-0.34378,-3.4674e-2,-0.19141,0.21983,0.58676,-0.17218,-0.54787,0.51208,-0.99334,0.81237,-0.70631,0.78705,-0.72076,0.51592,-0.10101,1.00000,0.0,0.0,0.0,5.818,-0.11662,-0.37846,0.44299,-53.8399,-25.2128,-0.25406,-3.5792e-2,-0.18097,-0.12409,0,0,-4.696e-3
,5.819,-3.7182e-2,4.7322e-2,-9.0069e-2,0.26133,0.22651,0.21983,-0.1655,0.16215,-0.79191,0.43073,-1.19442,0.69172,-1.04629,0.19209,-1.40072,-0.16404,-0.10197,1.00000,0.0,0.0,0.0,5.819,0.01014,0.17126,0.44299,15.7072,33.1317,-6.7756e-2,-0.36118,-0.5027,-2.41896,0,0,0.01819
,5.82,-0.2907,-0.24844,-0.38607,7.612e-3,-0.10782,0.30341,0.58676,0.16215,-0.26316,0.59342,-0.91291,0.93301,-0.62131,0.53207,-0.80575,0.17594,-0.1023,1.00000,0.0,0.0,0.0,5.82,-0.53914,-0.37846,0.94449,-15.045,-18.0201,-0.02767,0.33027,2.0108e-2,-0.71906,0,0,-5.0195e-2
,5.821,5.071e-3,8.9574e-2,-0.42835,-7.6959e-2,-0.19141,-0.19809,0.25242,0.16215,-0.58854,0.71544,-0.75204,0.93301,-0.70631,0.53207,-0.97574,0.26093,-0.1023,1.00000,0.0,0.0,0.0,5.821,9.4645e-2,-0.50531,2.5073e-2,-93.412,-997.49,-1.46031,0.1269,0.18097,-0.88905,0,0,5.8589e-2
,5.822,-0.2907,-3.7182e-2,-0.21693,0.13447,-0.02424,0.38699,0.58676,0.4129,-0.71056,0.59342,-0.95312,1.01345,-0.53632,0.53207,-0.63576,0.34593,-0.10197,1.00000,0.0,0.0,0.0,5.822,-0.32788,-8.2457e-2,1.36241,-7.52635,-15.9867,6.1148e-2,-0.11714,6.0324e-2,-0.29408,0,0,2.4808e-2
,5.823,0.17408,0.38534,0.20593,9.2183e-2,-0.10782,0.47058,0.41959,-0.33935,-0.62921,0.55275,-0.87269,1.01345,-0.62131,0.44707,-0.89075,0.60092,-0.10133,1.00000,0.0,0.0,0.0,5.823,0.55942,0.29811,0.44299,-71.2262,18.1486,0.41169,-7.6466e-2,0.14076,-0.46407,0,0,1.0056e-2
,5.824,8.9575e-2,8.9574e-2,-0.17464,9.2183e-2,5.9344e-2,5.2658e-2,0.41959,-5.016e-3,-0.54787,0.75611,-0.95312,0.97323,-0.8763,0.10709,-0.80575,9.0945e-2,-0.10165,1.00000,0.0,0.0,0.0,5.824,0.17915,-8.2457e-2,0.52657,-18.7761,-19.1403,-0.1058,0.20825,2.0108e-2,-1.48402,0,0,2.9634e-2
,5.825,-3.7182e-2,0.13183,-4.7783e-2,9.2183e-2,-0.27499,-3.0926e-2,0.16884,-0.0886,-0.62921,0.51208,-0.83247,1.1341,-0.62131,0.53207,-0.89075,0.51592,-0.10069,1.00000,0.0,0.0,0.0,5.825,9.4645e-2,0.0444,-0.22568,0,0,0.02976,-0.11714,0.30162,-0.46407,0,0,-7.731e-3
,5.826,5.071e-3,-0.24844,-9.0069e-2,-0.16153,-0.69291,-0.19809,0.16884,0.58007,-0.54787,0.39006,-1.11399,0.77215,-0.8763,2.2098e-2,-1.14573,0.43093,-0.10004,1.00000,0.0,0.0,0.0,5.826,-0.24337,-0.2516,-0.14209,0,0,-7.3723e-2,-0.15781,-0.34184,-1.56901,0,0,-3.8752e-2
,5.827,-7.9434e-2,4.7322e-2,0.20593,0.26133,0.47726,0.55416,0.41959,-0.0886,-0.58854,0.55275,-0.95312,0.97323,-0.8763,0.61706,-1.06074,0.17594,-0.10036,1.00000,0.0,0.0,0.0,5.827,-3.2112e-2,0.46726,1.36241,-8.87231,15.8676,6.9093e-2,-3.5792e-2,2.0108e-2,-1.14404,0,0,-2.905e-3
,5.828,-0.20619,-0.16394,-0.38607,-0.2461,-0.10782,0.30341,8.5255e-2,-5.016e-3,-0.46652,0.63409,-0.95312,0.85258,-0.45132,0.61706,-1.06074,-0.24904,-9.9719e-2,1.00000,0.0,0.0,0.0,5.828,-0.37013,-0.63217,0.27582,-29.8624,28.8466,-0.31016,0.16757,-0.10054,-1.14404,0,0,3.438e-3
,5.829,5.071e-3,-3.7182e-2,-5.497e-3,-0.16153,5.9344e-2,-0.11451,8.5255e-2,-0.17218,-0.58854,0.55275,-0.99334,1.17431,-0.36633,0.70206,-0.89075,9.0945e-2,-9.9397e-2,1.00000,0.0,0.0,0.0,5.829,-3.2112e-2,-0.16703,-0.14209,0,0,1.7978e-2,-3.5792e-2,0.18097,-0.46407,0,0,-0.03186
,5.83,-0.16394,8.9574e-2,-0.3015,4.9897e-2,5.9344e-2,0.30341,8.5255e-2,0.32932,-0.62921,0.63409,-0.99334,0.85258,-0.7913,0.36208,-1.06074,0.60092,-9.9075e-2,1.00000,0.0,0.0,0.0,5.83,-7.4364e-2,-0.2516,0.77733,0.5931,-0.32653,1.6672e-2,4.881e-3,-0.14076,-0.88905,0,0,3.1151e-2
,5.831,-3.7182e-2,0.17408,0.24822,9.2183e-2,0.31009,0.38699,0.92109,0.24573,-0.50719,0.67477,-0.83247,0.97323,-0.7913,0.53207,-0.55077,0.77091,-9.9719e-2,1.00000,0.0,0.0,0.0,5.831,0.1369,0.3404,1.86391,-8.93073,-9.9529,0.12348,0.16757,0.14076,-3.9099e-2,0,0,1.9708e-2
,5.832,-0.41745,-0.24844,-0.25921,-0.16153,-0.10782,-0.53243,0.16884,-5.016e-3,-0.58854,0.4714,-1.03356,0.93301,-0.7913,0.27708,-0.97574,0.51592,-9.8753e-2,1.00000,0.0,0.0,0.0,5.832,-0.6659,-0.42074,-0.47643,0,0,0.03864,-0.11714,-0.10054,-0.97405,0,0,-0.024
,5.833,5.071e-3,0.13183,3.6788e-2,0.26133,-0.10782,0.13624,0.50317,7.8568e-2,-0.62921,0.55275,-1.07377,0.8928,-0.45132,0.78705,-0.97574,0.43093,-9.9719e-2,1.00000,0.0,0.0,0.0,5.833,0.1369,0.29811,0.61016,-24.4049,-34.769,2.2368e-2,-7.6466e-2,-0.18097,-0.20909,0,0,4.04e-4
,5.834,8.9575e-2,0.30084,-0.25921,-0.20382,-0.27499,-0.19809,-0.1655,-5.016e-3,-0.66989,0.63409,-0.99334,1.05366,-0.53632,0.61706,-1.31572,5.949e-3,-9.9719e-2,1.00000,0.0,0.0,0.0,5.834,0.39041,-0.46303,-0.6436,0,0,6.2308e-2,-3.5792e-2,6.0324e-2,-1.22903,0,0,1.5156e-2
,5.835,8.9575e-2,0.17408,-9.0069e-2,0.30361,0.47726,0.30341,0.50317,0.24573,-0.79191,0.39006,-0.99334,0.81237,-0.28133,0.61706,-1.14573,9.0945e-2,-0.10036,1.00000,0.0,0.0,0.0,5.835,0.26365,0.21354,1.52958,-2.21626,-0.13877,-0.04873,-0.40185,-0.18097,-0.71906,0,0,1.9708e-2
,5.836,-7.9434e-2,-0.20619,-0.42835,0.13447,-0.27499,-0.11451,0.83751,0.16215,-0.66989,0.51208,-0.99334,1.01345,-0.70631,0.78705,-1.14573,0.34593,-0.10036,1.00000,0.0,0.0,0.0,5.836,-0.28563,-0.29388,0.61016,-25.865,-76.699,-1.9499e-2,-0.15781,2.0108e-2,-0.71906,0,0,-4.422e-3
,5.837,8.9575e-2,0.38534,0.20593,4.9897e-2,-0.10782,5.2658e-2,8.5255e-2,-0.42293,-0.50719,0.71544,-0.91291,1.01345,-0.70631,0.19209,-0.97574,9.0945e-2,-0.10069,1.00000,0.0,0.0,0.0,5.837,0.47492,0.25583,-0.39285,0,0,0.13628,0.20825,0.10054,-1.39902,0,0,1.3365e-2
,5.838,-0.12169,4.7322e-2,-0.38607,-3.4674e-2,-0.10782,-0.44884,-0.1655,0.16215,-0.42585,0.63409,-0.95312,0.93301,-0.9613,0.27708,-1.14573,5.949e-3,-0.1023,1.00000,0.0,0.0,0.0,5.838,-7.4364e-2,-0.42074,-0.56001,0,0,-0.01464,0.20825,-2.0108e-2,-1.824,0,0,-1.4348e-2
,5.839,0.17408,0.21633,0.16364,0.21904,5.9344e-2,0.13624,-0.33266,-0.25577,-0.3445,0.75611,-0.91291,1.05366,-0.7913,0.70206,-0.80575,0.17594,-0.10165,1.00000,0.0,0.0,0.0,5.839,0.39041,0.38268,-0.39285,0,0,3.155e-3,0.41161,0.14076,-0.71906,0,0,-1.5865e-2
,5.84,0.46985,0.21633,-0.3015,-0.20382,5.9344e-2,-0.19809,-0.33266,-0.5901,-0.62921,0.67477,-0.83247,1.1341,-0.28133,0.61706,-0.46577,0.60092,-0.10197,1.00000,0.0,0.0,0.0,5.84,0.68618,-0.50531,-1.06152,0,0,-0.10924,4.5554e-2,0.30162,0.47087,3.37942,2.49861,1.5753e-2
,5.841,-0.24844,-3.7182e-2,-0.42835,9.2183e-2,-0.19141,-0.11451,1.671e-3,7.8568e-2,-0.79191,0.26804,-1.23464,0.69172,-0.62131,0.61706,-0.72076,0.26093,-0.10165,1.00000,0.0,0.0,0.0,5.841,-0.28563,-0.33617,-0.22568,0,0,-3.5371e-2,-0.52387,-0.54292,-0.46407,0,0,-1.9174e-2
,5.842,4.7323e-2,-7.9435e-2,-9.0069e-2,-0.16153,-0.44216,-0.28168,-0.24908,-0.75727,-0.46652,0.75611,-0.83247,0.8928,-0.70631,0.70206,-1.23073,0.43093,-0.10197,1.00000,0.0,0.0,0.0,5.842,-3.2112e-2,-0.2516,-1.73018,0,0,-2.9358e-2,0.28959,6.0324e-2,-0.80405,0,0,3.7494e-2
,5.843,0.38534,4.7322e-2,-5.497e-3,-3.4674e-2,0.14293,0.13624,0.33601,0.24573,-0.71056,0.43073,-1.03356,0.81237,-0.62131,0.53207,-0.72076,0.43093,-0.10197,1.00000,0.0,0.0,0.0,5.843,0.43266,-4.0171e-2,0.86091,-5.15478,-12.0117,-0.16622,-0.27983,-0.22119,-0.37908,0,0,6.747e-3
,5.844,-0.24844,-7.9435e-2,-0.47064,7.612e-3,-0.02424,-3.0926e-2,0.58676,0.24573,-0.75123,0.34938,-1.07377,0.8928,-0.53632,0.70206,-0.63576,0.77091,-0.10101,1.00000,0.0,0.0,0.0,5.844,-0.32788,-0.46303,0.77733,-6.41714,-36.2747,4.7944e-2,-0.40185,-0.18097,0.30088,19.2663,7.68775,-1.1892e-2
,5.845,-7.9434e-2,-0.20619,-0.34378,-3.4674e-2,0.22651,5.2658e-2,-0.24908,-0.0886,-0.75123,0.51208,-0.87269,0.97323,-0.70631,0.87205,-0.80575,5.949e-3,-0.10197,1.00000,0.0,0.0,0.0,5.845,-0.28563,-0.37846,-5.8511e-2,0,0,-0.10928,-0.23916,0.10054,-0.63406,0,0,3.1151e-2
,5.846,-7.9434e-2,8.9574e-2,-0.38607,-0.16153,-0.77649,-0.78318,-8.1913e-2,-0.50652,-0.62921,0.63409,-0.87269,0.8928,-0.45132,0.78705,-0.80575,0.34593,-0.10069,1.00000,0.0,0.0,0.0,5.846,0.01014,-0.5476,-2.1481,0,0,0.012,4.881e-3,2.0108e-2,-0.12409,0,0,4.0803e-2
,5.847,-0.12169,0.00507,-9.0069e-2,0.21904,0.56085,0.63774,-8.1913e-2,-5.016e-3,-0.46652,0.63409,-0.91291,1.1341,-0.28133,0.95704,-0.55077,0.43093,-0.10036,1.00000,0.0,0.0,0.0,5.847,-0.11662,0.12897,1.11166,0.65038,39.7545,-6.7747e-2,0.16757,0.22119,0.55587,-8.37505,24.8835,3.4706e-2
,5.848,5.071e-3,0.17408,-5.497e-3,0.17675,0.39368,0.30341,0.33601,0.24573,-0.58854,0.51208,-0.87269,0.85258,-1.13129,0.44707,-1.06074,0.17594,-0.10036,1.00000,0.0,0.0,0.0,5.848,0.17915,0.17126,1.27883,-0.86857,2.32661,2.6536e-2,-7.6466e-2,-2.0108e-2,-1.56901,0,0,0.01309
,5.849,5.071e-3,-7.9435e-2,-0.17464,9.2183e-2,-0.10782,-0.19809,8.5255e-2,-0.17218,-0.75123,0.51208,-1.1542,0.69172,-0.8763,0.61706,-0.55077,0.77091,-0.10004,1.00000,0.0,0.0,0.0,5.849,-7.4364e-2,-8.2457e-2,-0.39285,0,0,-0.08561,-0.23916,-0.46249,-3.9099e-2,0,0,3.1151e-2
,5.85,-0.12169,-3.7182e-2,-0.47064,4.9897e-2,-0.35857,-0.11451,1.671e-3,-0.25577,-0.71056,0.59342,-0.79226,1.09388,-0.45132,0.53207,-0.97574,0.43093,-9.9397e-2,1.00000,0.0,0.0,0.0,5.85,-0.15887,-0.42074,-0.72718,0,0,-7.9736e-2,-0.11714,0.30162,-0.46407,0,0,0.03446
,5.851,-0.12169,8.9574e-2,-4.7783e-2,0.21904,-0.10782,-0.11451,-0.24908,-0.25577,-0.54787,0.67477,-1.03356,1.05366,-0.53632,0.36208,-0.89075,0.34593,-9.9397e-2,1.00000,0.0,0.0,0.0,5.851,-3.2112e-2,0.17126,-0.72718,0,0,1.7908e-2,0.1269,2.0108e-2,-0.71906,0,0,-5.939e-3
,5.852,0.17408,0.5121,3.6788e-2,0.26133,-0.10782,0.47058,0.75392,0.24573,-0.79191,0.4714,-0.99334,0.77215,-1.04629,0.27708,-0.89075,0.34593,-9.9397e-2,1.00000,0.0,0.0,0.0,5.852,0.68618,0.29811,1.36241,-19.8711,-17.7186,8.811e-3,-0.3205,-0.22119,-1.31403,0,0,4.0803e-2
,5.853,0.21633,0.00507,7.9074e-2,0.47275,0.39368,-3.0926e-2,0.41959,0.32932,-0.75123,0.55275,-0.95312,1.01345,-0.45132,0.70206,-0.46577,0.9409,-9.9719e-2,1.00000,0.0,0.0,0.0,5.853,0.2214,0.55183,1.11166,5.08097,-15.2356,-0.21838,-0.19849,6.0324e-2,0.72586,6.75778,-6.9639,3.4554e-2
,5.854,8.9575e-2,0.34309,-4.7783e-2,7.612e-3,-0.60933,-0.53243,-0.41625,-0.67369,-0.58854,0.71544,-0.87269,0.97323,-0.45132,0.61706,-1.14573,-7.9046e-2,-0.10036,1.00000,0.0,0.0,0.0,5.854,0.43266,-4.0171e-2,-2.23169,0,0,7.7097e-2,0.1269,0.10054,-1.05904,0,0,3.9286e-2
,5.855,8.9575e-2,0.13183,-0.42835,7.612e-3,-0.19141,0.21983,-0.24908,-5.016e-3,-0.54787,0.75611,-0.87269,0.97323,-0.53632,0.70206,-0.97574,0.26093,-0.10069,1.00000,0.0,0.0,0.0,5.855,0.2214,-0.42074,-0.22568,0,0,-7.6765e-2,0.20825,0.10054,-0.54907,0,0,3.9286e-2
,5.856,-0.41745,0.17408,-0.13235,4.9897e-2,0.39368,0.47058,0.75392,-0.17218,-0.50719,0.4714,-1.19442,0.77215,-0.8763,0.61706,-0.63576,0.60092,-0.10069,1.00000,0.0,0.0,0.0,5.856,-0.24337,-8.2457e-2,1.44599,-13.523,7.19173,0.14011,-3.5792e-2,-0.42227,-0.29408,0,0,-4.0269e-2
,5.857,4.7323e-2,0.00507,-0.21693,0.13447,0.22651,0.13624,8.5255e-2,7.8568e-2,-0.75123,0.4714,-0.91291,1.01345,-0.70631,-6.2897e-2,-1.14573,9.0945e-2,-0.10101,1.00000,0.0,0.0,0.0,5.857,5.2392e-2,-8.2457e-2,0.52657,2.71642,14.1932,-7.8905e-2,-0.27983,0.10054,-1.824,0,0,1.3365e-2
,5.858,0.30084,0.55435,3.6788e-2,4.9897e-2,-0.19141,-0.44884,-0.58341,-0.84085,-0.50719,0.55275,-0.95312,1.05366,-0.62131,2.2098e-2,-1.14573,-7.9046e-2,-0.10165,1.00000,0.0,0.0,0.0,5.858,0.85519,8.6686e-2,-2.06452,0,0,8.5977e-2,4.5554e-2,0.10054,-1.824,0,0,-2.8826e-2
,5.859,5.071e-3,0.38534,-0.25921,0.17675,-0.69291,-0.36526,-0.49983,-0.42293,-0.42585,0.43073,-0.99334,1.01345,-0.36633,0.36208,-1.23073,0.17594,-0.10165,1.00000,0.0,0.0,0.0,5.859,0.39041,-8.2457e-2,-1.98094,0,0,4.1542e-2,4.881e-3,2.0108e-2,-1.05904,0,0,-6.9499e-2
,5.86,5.071e-3,0.13183,3.6788e-2,0.26133,0.22651,0.63774,0.33601,-0.0886,-0.50719,0.67477,-0.67161,1.33518,-0.36633,0.44707,-0.80575,0.68591,-0.10262,1.00000,0.0,0.0,0.0,5.86,0.1369,0.29811,1.11166,-16.553,17.7585,0.07087,0.16757,0.66357,-3.9099e-2,0,0,-4.422e-3
,5.861,4.7323e-2,-7.9435e-2,-0.3015,7.612e-3,-0.35857,0.30341,0.33601,0.32932,-0.66989,0.63409,-0.95312,1.05366,-0.53632,0.78705,-0.89075,9.0945e-2,-0.1023,1.00000,0.0,0.0,0.0,5.861,-3.2112e-2,-0.29388,0.61016,-22.6875,-38.3426,-0.16364,-3.5792e-2,0.10054,-0.54907,0,0,1.9982e-2
,5.862,4.7323e-2,0.17408,-4.7783e-2,9.2183e-2,5.9344e-2,0.21983,0.92109,7.8568e-2,-0.42585,0.67477,-0.95312,1.09388,-0.62131,0.44707,-1.14573,5.949e-3,-0.1023,1.00000,0.0,0.0,0.0,5.862,0.2214,0.0444,1.27883,-17.544,-19.9342,-2.1373e-2,0.24892,0.14076,-1.31403,0,0,-2.5517e-2
,5.863,-7.9434e-2,0.34309,-0.25921,0.17675,-0.02424,-0.44884,-8.1913e-2,-0.17218,-0.58854,0.67477,-0.79226,1.09388,-0.53632,0.53207,-0.80575,5.949e-3,-0.10197,1.00000,0.0,0.0,0.0,5.863,0.26365,-8.2457e-2,-0.72718,0,0,0.05633,8.6227e-2,0.30162,-0.80405,0,0,2.6325e-2
,5.864,-0.3752,-0.16394,-0.5975,-0.41524,-0.44216,-0.19809,1.671e-3,-0.0886,-0.66989,0.4714,-1.11399,0.77215,-0.8763,0.53207,-0.97574,9.0945e-2,-0.10165,1.00000,0.0,0.0,0.0,5.864,-0.53914,-1.01274,-0.72718,0,0,3.5668e-2,-0.19849,-0.34184,-1.22903,0,0,1.921e-3
,5.865,4.7323e-2,0.13183,-0.17464,4.9897e-2,-0.19141,0.13624,0.25242,-0.42293,-0.46652,0.55275,-0.91291,0.8928,-1.13129,-6.2897e-2,-1.40072,9.0945e-2,-0.10101,1.00000,0.0,0.0,0.0,5.865,0.17915,-0.12474,-0.22568,0,0,-1.7576e-2,8.6227e-2,-2.0108e-2,-2.50396,0,0,-1.2831e-2
,5.866,0.25858,0.00507,-4.7783e-2,0.30361,0.39368,0.55416,0.50317,7.8568e-2,-0.66989,0.55275,-0.95312,0.93301,-0.8763,0.36208,-0.97574,0.34593,-0.10165,1.00000,0.0,0.0,0.0,5.866,0.26365,0.25583,1.52958,-9.10151,7.34011,-0.11989,-0.11714,-2.0108e-2,-1.14404,0,0,0.01819
,5.867,8.9575e-2,4.7322e-2,-0.34378,4.9897e-2,-0.02424,0.30341,8.5255e-2,0.49649,-0.62921,0.55275,-0.99334,1.17431,-0.19634,0.78705,-0.46577,0.68591,-0.10069,1.00000,0.0,0.0,0.0,5.867,0.1369,-0.29388,0.86091,1.05292,-10.1845,-0.10831,-7.6466e-2,0.18097,0.81085,3.37701,7.0425,-3.5222e-2
,5.868,-3.7182e-2,-3.7182e-2,-0.51292,-0.11924,-0.35857,-0.11451,-0.49983,-0.25577,-0.66989,0.55275,-1.03356,1.05366,-0.45132,0.70206,-0.97574,0.17594,-0.10004,1.00000,0.0,0.0,0.0,5.868,-7.4364e-2,-0.63217,-1.22868,0,0,-8.2673e-2,-0.11714,2.0108e-2,-0.54907,0,0,-5.939e-3
,5.869,-0.20619,0.25858,7.9074e-2,0.30361,0.56085,0.63774,0.33601,-5.016e-3,-0.42585,0.63409,-1.03356,0.81237,-0.62131,0.27708,-1.40072,5.949e-3,-0.10004,1.00000,0.0,0.0,0.0,5.869,5.2392e-2,0.38268,1.52958,-5.9501,18.3013,0.14788,0.20825,-0.22119,-1.739,0,0,-9.522e-3
,5.87,-3.7182e-2,-0.24844,-0.63978,-0.11924,-0.60933,-0.6996,-0.33266,7.8568e-2,-0.79191,0.55275,-0.95312,0.8928,-0.62131,0.70206,-0.89075,-7.9046e-2,-9.9719e-2,1.00000,0.0,0.0,0.0,5.87,-0.28563,-0.75903,-1.56302,0,0,-0.18325,-0.23916,-6.0325e-2,-0.88905,0,0,0.04742
,5.871,-0.20619,-0.12169,-0.13235,0.30361,0.72801,0.55416,0.67034,0.58007,-0.79191,0.4714,-0.87269,1.09388,-0.45132,0.44707,-0.63576,0.26093,-9.9719e-2,1.00000,0.0,0.0,0.0,5.871,-0.32788,0.17126,2.53258,1.49574,1.9706e-2,-6.4602e-2,-0.3205,0.22119,-0.37908,0,0,1.6673e-2
,5.872,-0.41745,-0.3752,-0.5975,-3.4674e-2,-0.27499,-0.11451,0.41959,0.16215,-0.66989,0.59342,-0.87269,0.93301,-0.53632,0.61706,-0.72076,0.26093,-9.9075e-2,1.00000,0.0,0.0,0.0,5.872,-0.79265,-0.63217,0.19224,-20.0888,-156.44,1.00963,-7.6466e-2,6.0324e-2,-0.37908,0,0,3.5977e-2
,5.873,-0.20619,0.00507,-0.51292,-0.33067,5.9344e-2,-0.36526,0.50317,0.32932,-0.54787,0.63409,-0.87269,0.85258,-0.36633,0.95704,-0.38078,0.8559,-9.9397e-2,1.00000,0.0,0.0,0.0,5.873,-0.20112,-0.8436,0.52657,12.368,-65.7343,0.27221,8.6227e-2,-2.0108e-2,1.06584,-1.73655,2.3464,3.1034e-2
,5.874,-0.2907,8.9574e-2,-0.38607,4.9897e-2,-0.27499,5.2658e-2,0.41959,-5.016e-3,-0.66989,0.59342,-1.07377,0.93301,-0.70631,0.44707,-0.72076,0.51592,-0.10004,1.00000,0.0,0.0,0.0,5.874,-0.20112,-0.33617,0.19224,-75.6887,-105.116,-0.00149,-7.6466e-2,-0.14076,-0.46407,0,0,1.1847e-2
,5.875,-0.33295,8.9574e-2,-0.42835,-0.11924,-0.60933,-0.61601,-0.24908,-0.5901,-0.46652,0.79679,-0.95312,0.97323,-0.8763,0.36208,-1.06074,0.60092,-0.10069,1.00000,0.0,0.0,0.0,5.875,-0.24337,-0.5476,-2.06452,0,0,0.08297,0.33027,2.0108e-2,-0.97405,0,0,2.1499e-2
,5.876,4.7323e-2,8.9574e-2,-0.21693,-3.4674e-2,-0.27499,-0.28168,0.67034,-5.016e-3,-0.54787,0.39006,-0.99334,0.93301,-0.8763,1.21203,-0.12579,1.02589,-0.10133,1.00000,0.0,0.0,0.0,5.876,0.1369,-0.2516,0.10866,-137.045,-379.268,-0.8875,-0.15781,-6.0325e-2,1.23583,-7.89457,-8.6746,-3.4651e-2
,5.877,0.30084,0.21633,-5.497e-3,-3.4674e-2,-0.19141,0.21983,0.58676,0.4129,-0.66989,0.51208,-0.87269,0.81237,-0.7913,0.44707,-0.97574,0.34593,-0.10133,1.00000,0.0,0.0,0.0,5.877,0.51717,-4.0171e-2,1.02808,-15.0701,-32.8228,-0.19925,-0.15781,-6.0325e-2,-0.97405,0,0,3.4186e-2
,5.878,-7.9434e-2,0.13183,-0.51292,9.2183e-2,-0.44216,-0.78318,-8.1913e-2,0.24573,-0.54787,0.59342,-0.95312,0.81237,-0.53632,0.61706,-0.80575,0.43093,-0.1023,1.00000,0.0,0.0,0.0,5.878,5.2393e-2,-0.42074,-1.06152,0,0,-5.3131e-2,4.5554e-2,-0.14076,-0.29408,0,0,1.6399e-2
,5.879,-3.7182e-2,-7.9435e-2,-5.497e-3,4.9897e-2,-0.10782,0.38699,0.25242,-0.17218,-0.58854,0.43073,-1.03356,0.77215,-0.8763,0.70206,-1.14573,0.17594,-0.1023,1.00000,0.0,0.0,0.0,5.879,-0.11662,0.0444,0.35941,-51.7097,18.6064,-2.5161e-2,-0.15781,-0.26141,-1.14404,0,0,-1.2831e-2
,5.88,-0.20619,-3.7182e-2,-0.25921,-0.16153,-0.52574,-0.36526,0.50317,-5.016e-3,-0.50719,0.59342,-0.95312,0.97323,-0.9613,0.27708,-0.72076,0.68591,-0.10165,1.00000,0.0,0.0,0.0,5.88,-0.24337,-0.42074,-0.39285,0,0,0.03864,8.6227e-2,2.0108e-2,-0.71906,0,0,-1.1039e-2
,5.881,-3.7182e-2,0.55435,-4.7783e-2,0.38818,5.9344e-2,5.2658e-2,-0.24908,-0.0886,-0.54787,0.71544,-0.87269,1.1341,-0.45132,0.87205,-0.72076,9.0945e-2,-0.1023,1.00000,0.0,0.0,0.0,5.881,0.51717,0.3404,-0.22568,0,0,0.11548,0.16757,0.2614,-0.20909,0,0,1.1847e-2
,5.882,-0.3752,-0.16394,-0.55521,-0.41524,0.31009,-3.0926e-2,8.5255e-2,7.8568e-2,-0.50719,0.55275,-0.91291,0.93301,-0.8763,0.36208,-0.89075,0.34593,-0.1023,1.00000,0.0,0.0,0.0,5.882,-0.53914,-0.97045,0.44299,23.3948,22.6956,0.14922,4.5554e-2,2.0108e-2,-1.05904,0,0,-9.522e-3
